2014-08-14 15:22:00
studyName	sampleName	splitTotal	otuTableTotal	percentAssigned
Meadow_BELillis_1of4.txt	air19	1283	1278	0.996102883866
Meadow_BELillis_1of4.txt	air55	1146	1135	0.990401396161
Meadow_BELillis_1of4.txt	air60	1141	1036	0.907975460123
Meadow_BELillis_1of4.txt	air51	1066	1021	0.957786116323
Meadow_BELillis_1of4.txt	air16	904	864	0.955752212389
Meadow_BELillis_1of4.txt	air56	806	787	0.976426799007
Meadow_BELillis_2of4.txt	air217	28689	25537	0.890132106382
Meadow_BELillis_2of4.txt	air211	21786	20192	0.926833746443
Meadow_BELillis_2of4.txt	air204	20423	17060	0.835332713118
Meadow_BELillis_2of4.txt	air218	19863	17387	0.875346120928
Meadow_BELillis_2of4.txt	air194	19446	15882	0.81672323357
Meadow_BELillis_2of4.txt	air219	19205	16965	0.883363707368
Meadow_BELillis_2of4.txt	air201	18800	16568	0.881276595745
Meadow_BELillis_2of4.txt	air195	17775	14502	0.815864978903
Meadow_BELillis_2of4.txt	air202	16964	14601	0.8607050224
Meadow_BELillis_2of4.txt	air200	16700	15170	0.908383233533
Meadow_BELillis_2of4.txt	air220	16217	14133	0.871492877844
Meadow_BELillis_2of4.txt	air215	15917	14742	0.926179556449
Meadow_BELillis_2of4.txt	air196	15638	12078	0.772349405295
Meadow_BELillis_2of4.txt	air198	15071	13747	0.91214916064
Meadow_BELillis_2of4.txt	air197	14468	13359	0.923348078518
Meadow_BELillis_2of4.txt	air205	14464	13052	0.902378318584
Meadow_BELillis_2of4.txt	air199	14310	12424	0.86820405311
Meadow_BELillis_2of4.txt	air203	14244	12705	0.891954507161
Meadow_BELillis_2of4.txt	air212	12991	11957	0.920406435224
Meadow_BELillis_2of4.txt	air208	12844	11859	0.923310495173
Meadow_BELillis_2of4.txt	air210	12512	11489	0.918238491049
Meadow_BELillis_2of4.txt	air206	12104	11264	0.930601454065
Meadow_BELillis_2of4.txt	air213	12080	11132	0.921523178808
Meadow_BELillis_2of4.txt	air209	12069	11080	0.918054519844
Meadow_BELillis_2of4.txt	air207	11186	10424	0.931879134633
Meadow_BELillis_2of4.txt	air214	9496	8697	0.915859309183
Meadow_BELillis_2of4.txt	air193	6525	5984	0.917088122605
Meadow_BELillis_2of4.txt	air216	60	46	0.766666666667
Meadow_BELillis_3of4.txt	air304	64343	58908	0.915530826974
Meadow_BELillis_3of4.txt	air302	54140	48091	0.888271148873
Meadow_BELillis_3of4.txt	air244	41198	37932	0.920724307005
Meadow_BELillis_3of4.txt	air245	36702	33523	0.913383466841
Meadow_BELillis_3of4.txt	air246	35819	32984	0.920852061755
Meadow_BELillis_3of4.txt	air305	33041	30195	0.913864592476
Meadow_BELillis_3of4.txt	air249	29409	25676	0.87306606821
Meadow_BELillis_3of4.txt	x11	28756	25585	0.889727361246
Meadow_BELillis_3of4.txt	x7	28333	25290	0.892598736456
Meadow_BELillis_3of4.txt	air243	28272	26112	0.923599320883
Meadow_BELillis_3of4.txt	x12	26018	24410	0.9381966331
Meadow_BELillis_3of4.txt	x4	25254	23028	0.911855547636
Meadow_BELillis_3of4.txt	x2	25251	23061	0.913270761554
Meadow_BELillis_3of4.txt	air308	24440	22346	0.914320785597
Meadow_BELillis_3of4.txt	air307	23899	21985	0.91991296707
Meadow_BELillis_3of4.txt	air273	22902	20229	0.883285302594
Meadow_BELillis_3of4.txt	x8	22879	20247	0.884960006993
Meadow_BELillis_3of4.txt	x10	22802	20722	0.908779931585
Meadow_BELillis_3of4.txt	air272	22532	21410	0.950204154092
Meadow_BELillis_3of4.txt	air266	22233	20404	0.917734898574
Meadow_BELillis_3of4.txt	air278	21721	19147	0.881497168639
Meadow_BELillis_3of4.txt	air241	21331	19436	0.911162158361
Meadow_BELillis_3of4.txt	x1	21274	19378	0.910877127009
Meadow_BELillis_3of4.txt	air279	21180	18801	0.887677053824
Meadow_BELillis_3of4.txt	air265	20814	19268	0.92572307101
Meadow_BELillis_3of4.txt	air274	20449	19081	0.933101863172
Meadow_BELillis_3of4.txt	air277	20024	17991	0.898471833799
Meadow_BELillis_3of4.txt	air288	19948	18639	0.934379386405
Meadow_BELillis_3of4.txt	x5	19237	17155	0.891771066175
Meadow_BELillis_3of4.txt	air269	19052	17793	0.933917698929
Meadow_BELillis_3of4.txt	air270	18817	17426	0.926077483127
Meadow_BELillis_3of4.txt	air311	18708	16147	0.863106692324
Meadow_BELillis_3of4.txt	air255	18581	17359	0.934233894839
Meadow_BELillis_3of4.txt	air290	18502	16268	0.879256296617
Meadow_BELillis_3of4.txt	air256	18324	16835	0.918740449683
Meadow_BELillis_3of4.txt	air312	18195	16182	0.889365210223
Meadow_BELillis_3of4.txt	x3	17937	16287	0.908011373139
Meadow_BELillis_3of4.txt	air254	17892	16282	0.910015649452
Meadow_BELillis_3of4.txt	air252	17874	16121	0.901924583193
Meadow_BELillis_3of4.txt	air221	17808	15242	0.855907457323
Meadow_BELillis_3of4.txt	air247	17536	16594	0.946281934307
Meadow_BELillis_3of4.txt	air271	17424	16035	0.920282369146
Meadow_BELillis_3of4.txt	air303	16906	15603	0.92292677156
Meadow_BELillis_3of4.txt	air248	16874	15966	0.946189403817
Meadow_BELillis_3of4.txt	air309	16667	14787	0.887202255955
Meadow_BELillis_3of4.txt	air263	16616	15265	0.918692826192
Meadow_BELillis_3of4.txt	air282	16600	15261	0.919337349398
Meadow_BELillis_3of4.txt	x9	16577	15162	0.914640767328
Meadow_BELillis_3of4.txt	air276	16475	14888	0.903672230653
Meadow_BELillis_3of4.txt	air292	16158	14850	0.9190493873
Meadow_BELillis_3of4.txt	air242	16044	13671	0.852094240838
Meadow_BELillis_3of4.txt	air300	16042	14931	0.930744296222
Meadow_BELillis_3of4.txt	air257	15795	14466	0.915859449193
Meadow_BELillis_3of4.txt	air262	15362	13575	0.883674000781
Meadow_BELillis_3of4.txt	air253	15250	13910	0.912131147541
Meadow_BELillis_3of4.txt	air261	15220	13435	0.882720105125
Meadow_BELillis_3of4.txt	air223	15192	13339	0.878027909426
Meadow_BELillis_3of4.txt	air250	14977	13524	0.90298457635
Meadow_BELillis_3of4.txt	air258	14770	13396	0.906973595125
Meadow_BELillis_3of4.txt	air228	14319	13034	0.910259096306
Meadow_BELillis_3of4.txt	air280	14285	12880	0.901645082254
Meadow_BELillis_3of4.txt	air285	14253	12948	0.908440328352
Meadow_BELillis_3of4.txt	air294	13953	12593	0.902529921881
Meadow_BELillis_3of4.txt	air306	13914	12724	0.914474629869
Meadow_BELillis_3of4.txt	air295	13732	13493	0.982595397611
Meadow_BELillis_3of4.txt	air289	13465	9924	0.737021908652
Meadow_BELillis_3of4.txt	air222	13142	12225	0.930223710242
Meadow_BELillis_3of4.txt	air293	13128	11744	0.894576477757
Meadow_BELillis_3of4.txt	air268	12910	11716	0.907513555383
Meadow_BELillis_3of4.txt	air226	12364	10397	0.840909090909
Meadow_BELillis_3of4.txt	air264	12359	11094	0.89764544057
Meadow_BELillis_3of4.txt	air299	12298	11113	0.903642868759
Meadow_BELillis_3of4.txt	air251	11797	10521	0.891836907688
Meadow_BELillis_3of4.txt	x6	11718	8900	0.759515275644
Meadow_BELillis_3of4.txt	air297	11665	10777	0.923874839263
Meadow_BELillis_3of4.txt	air296	11535	10473	0.907932379714
Meadow_BELillis_3of4.txt	air229	11322	10084	0.890655361244
Meadow_BELillis_3of4.txt	air227	11185	9817	0.877693339294
Meadow_BELillis_3of4.txt	air298	11030	10211	0.925747960109
Meadow_BELillis_3of4.txt	air260	10919	9873	0.904203681656
Meadow_BELillis_3of4.txt	air284	10337	9599	0.928605978524
Meadow_BELillis_3of4.txt	air225	9989	9101	0.911102212434
Meadow_BELillis_3of4.txt	air230	9757	8830	0.904991288306
Meadow_BELillis_3of4.txt	air287	9282	8434	0.908640379229
Meadow_BELillis_3of4.txt	air275	9213	8415	0.913383262781
Meadow_BELillis_3of4.txt	air224	9134	8170	0.894460258375
Meadow_BELillis_3of4.txt	air291	8868	8403	0.947564276049
Meadow_BELillis_3of4.txt	air281	7148	6373	0.891578063794
Meadow_BELillis_3of4.txt	air231	6219	5707	0.917671651391
Meadow_BELillis_3of4.txt	air259	5644	5119	0.906980864635
Meadow_BELillis_3of4.txt	air283	5267	4678	0.888171634707
Meadow_BELillis_3of4.txt	air232	4918	4400	0.894672631151
Meadow_BELillis_3of4.txt	air310	2249	2007	0.89239662072
Meadow_BELillis_3of4.txt	air267	1310	1209	0.922900763359
Meadow_BELillis_3of4.txt	air286	420	387	0.921428571429
Meadow_BELillis_3of4.txt	air240	89	75	0.842696629213
Meadow_BELillis_3of4.txt	air236	88	78	0.886363636364
Meadow_BELillis_3of4.txt	air237	86	77	0.895348837209
Meadow_BELillis_3of4.txt	air238	79	71	0.898734177215
Meadow_BELillis_3of4.txt	air235	69	63	0.913043478261
Meadow_BELillis_3of4.txt	air239	68	60	0.882352941176
Meadow_BELillis_3of4.txt	air234	67	60	0.89552238806
Meadow_BELillis_3of4.txt	air233	59	54	0.915254237288
Meadow_BELillis_3of4.txt	air301	43	37	0.860465116279
Meadow_BELillis_4of4.txt	air156	88395	58204	0.65845353244
Meadow_BELillis_4of4.txt	air172	41547	27107	0.652441812887
Meadow_BELillis_4of4.txt	air175	36532	17021	0.465920289062
Meadow_BELillis_4of4.txt	air181	31340	24084	0.768474792597
Meadow_BELillis_4of4.txt	air099	27155	21180	0.779966856932
Meadow_BELillis_4of4.txt	air113	25675	20549	0.80035053554
Meadow_BELillis_4of4.txt	air180	24492	17236	0.703739996734
Meadow_BELillis_4of4.txt	air117	23464	19703	0.839711899079
Meadow_BELillis_4of4.txt	air173	22503	14885	0.661467359908
Meadow_BELillis_4of4.txt	air104	22393	17647	0.788058768365
Meadow_BELillis_4of4.txt	air182	22184	16665	0.751217093401
Meadow_BELillis_4of4.txt	air158	21369	13076	0.61191445552
Meadow_BELillis_4of4.txt	air179	21260	14837	0.697883349012
Meadow_BELillis_4of4.txt	air097	20251	15809	0.780652807269
Meadow_BELillis_4of4.txt	air114	20204	15947	0.789299148683
Meadow_BELillis_4of4.txt	air183	19948	15274	0.76569079607
Meadow_BELillis_4of4.txt	air115	19578	15869	0.81055266115
Meadow_BELillis_4of4.txt	air120	19421	15221	0.783739251326
Meadow_BELillis_4of4.txt	air178	18726	13287	0.709548221724
Meadow_BELillis_4of4.txt	air100	18460	14618	0.79187432286
Meadow_BELillis_4of4.txt	air137	18069	12785	0.707565443577
Meadow_BELillis_4of4.txt	air161	17480	9598	0.549084668192
Meadow_BELillis_4of4.txt	air185	17435	11927	0.684083739604
Meadow_BELillis_4of4.txt	air106	17421	12975	0.744790769761
Meadow_BELillis_4of4.txt	air162	17153	10415	0.60718241707
Meadow_BELillis_4of4.txt	air103	16843	13951	0.828296621742
Meadow_BELillis_4of4.txt	air153	16477	9015	0.547126297263
Meadow_BELillis_4of4.txt	air116	16311	13450	0.824596897799
Meadow_BELillis_4of4.txt	air192	15918	12152	0.763412489006
Meadow_BELillis_4of4.txt	air163	15846	9493	0.599078631831
Meadow_BELillis_4of4.txt	air129	15802	10857	0.68706492849
Meadow_BELillis_4of4.txt	air098	15576	12305	0.789997431947
Meadow_BELillis_4of4.txt	air151	15495	6600	0.425943852856
Meadow_BELillis_4of4.txt	air171	15237	8179	0.536785456455
Meadow_BELillis_4of4.txt	air154	15194	9781	0.643740950375
Meadow_BELillis_4of4.txt	air184	14863	11412	0.767812689228
Meadow_BELillis_4of4.txt	air170	14805	8870	0.599121918271
Meadow_BELillis_4of4.txt	air108	14643	11431	0.780646042478
Meadow_BELillis_4of4.txt	air110	14617	12361	0.845659163987
Meadow_BELillis_4of4.txt	air135	14576	9485	0.650727222832
Meadow_BELillis_4of4.txt	air174	14562	7404	0.508446641945
Meadow_BELillis_4of4.txt	air130	14388	10385	0.721782040589
Meadow_BELillis_4of4.txt	air118	14179	11579	0.816630227802
Meadow_BELillis_4of4.txt	air105	14173	11213	0.791152190785
Meadow_BELillis_4of4.txt	air191	14056	10984	0.781445645987
Meadow_BELillis_4of4.txt	air102	13948	10623	0.761614568397
Meadow_BELillis_4of4.txt	air177	13808	9888	0.716106604867
Meadow_BELillis_4of4.txt	air160	13796	8694	0.630182661641
Meadow_BELillis_4of4.txt	air190	13784	11081	0.80390307603
Meadow_BELillis_4of4.txt	air122	13349	9584	0.717956401229
Meadow_BELillis_4of4.txt	air159	13157	7952	0.604393098731
Meadow_BELillis_4of4.txt	air147	13157	5735	0.435889640496
Meadow_BELillis_4of4.txt	air165	12906	9040	0.700449403378
Meadow_BELillis_4of4.txt	air112	12561	10796	0.859485709736
Meadow_BELillis_4of4.txt	air167	12531	9099	0.726119224324
Meadow_BELillis_4of4.txt	air169	12359	4283	0.34654907355
Meadow_BELillis_4of4.txt	air150	12348	4982	0.403466148364
Meadow_BELillis_4of4.txt	air155	12013	7325	0.609756097561
Meadow_BELillis_4of4.txt	air186	11757	8662	0.736752572935
Meadow_BELillis_4of4.txt	air132	11756	8244	0.701258931609
Meadow_BELillis_4of4.txt	air157	11707	7288	0.62253352695
Meadow_BELillis_4of4.txt	air148	11474	4922	0.428969844867
Meadow_BELillis_4of4.txt	air119	11403	9364	0.821187406823
Meadow_BELillis_4of4.txt	air109	11392	8927	0.78362008427
Meadow_BELillis_4of4.txt	air166	11366	8152	0.717226816822
Meadow_BELillis_4of4.txt	air123	11054	7455	0.674416500814
Meadow_BELillis_4of4.txt	air144	10264	8225	0.801344505066
Meadow_BELillis_4of4.txt	air124	10137	7038	0.694288250962
Meadow_BELillis_4of4.txt	air188	10077	6739	0.668750620224
Meadow_BELillis_4of4.txt	air134	9872	7596	0.769448946515
Meadow_BELillis_4of4.txt	air189	9809	7718	0.786828422877
Meadow_BELillis_4of4.txt	air152	9701	5827	0.600659725801
Meadow_BELillis_4of4.txt	air107	9674	7318	0.756460616084
Meadow_BELillis_4of4.txt	air131	9667	6733	0.696493224372
Meadow_BELillis_4of4.txt	air126	9587	6528	0.680922081986
Meadow_BELillis_4of4.txt	air136	9243	5913	0.639727361246
Meadow_BELillis_4of4.txt	air176	9222	4746	0.514638906962
Meadow_BELillis_4of4.txt	air121	8832	5782	0.654664855072
Meadow_BELillis_4of4.txt	air149	8073	4661	0.577356620835
Meadow_BELillis_4of4.txt	air164	8030	4583	0.570734744707
Meadow_BELillis_4of4.txt	air111	7799	6632	0.850365431466
Meadow_BELillis_4of4.txt	air143	7706	6055	0.785751362575
Meadow_BELillis_4of4.txt	air101	7530	5860	0.778220451527
Meadow_BELillis_4of4.txt	air128	7501	4855	0.647247033729
Meadow_BELillis_4of4.txt	air133	7142	5641	0.789834780174
Meadow_BELillis_4of4.txt	air125	6819	4570	0.670186244317
Meadow_BELillis_4of4.txt	air138	6630	4723	0.712368024133
Meadow_BELillis_4of4.txt	air140	6573	4663	0.709417313251
Meadow_BELillis_4of4.txt	air187	5887	4241	0.720400883302
Meadow_BELillis_4of4.txt	air168	5499	3991	0.725768321513
Meadow_BELillis_4of4.txt	air141	5265	4021	0.763722697056
Meadow_BELillis_4of4.txt	air146	4874	2016	0.413623307345
Meadow_BELillis_4of4.txt	air139	4378	3194	0.729556875286
Meadow_BELillis_4of4.txt	air142	49	32	0.65306122449
Meadow_BELillis_surfaces.txt	Swab.162.16	29442	25704	0.873038516405
Meadow_BELillis_surfaces.txt	Swab.162.52	24957	23191	0.929238289859
Meadow_BELillis_surfaces.txt	Swab.162.53	24464	24191	0.988840745585
Meadow_BELillis_surfaces.txt	Swab.162.60	23387	22184	0.94856116646
Meadow_BELillis_surfaces.txt	Swab.162.11	23328	21915	0.939429012346
Meadow_BELillis_surfaces.txt	Swab.162.48	22877	20987	0.917384272413
Meadow_BELillis_surfaces.txt	Swab.162.54	22466	21003	0.934879373275
Meadow_BELillis_surfaces.txt	Swab.162.46	22211	17353	0.781279546171
Meadow_BELillis_surfaces.txt	Swab.162.56	22081	20642	0.934830850052
Meadow_BELillis_surfaces.txt	Swab.162.12	21282	19284	0.906117846067
Meadow_BELillis_surfaces.txt	Swab.162.47	21132	19535	0.924427408669
Meadow_BELillis_surfaces.txt	Swab.162.13	21049	19136	0.909116822652
Meadow_BELillis_surfaces.txt	Swab.162.61	19888	19555	0.983256234916
Meadow_BELillis_surfaces.txt	Swab.162.55	19791	19322	0.976302359658
Meadow_BELillis_surfaces.txt	Swab.162.39	19665	18164	0.923671497585
Meadow_BELillis_surfaces.txt	Swab.162.15	19488	18089	0.928212233169
Meadow_BELillis_surfaces.txt	Swab.162.14	19436	16649	0.856606297592
Meadow_BELillis_surfaces.txt	Swab.162.50	19416	18427	0.94906262876
Meadow_BELillis_surfaces.txt	Swab.162.24	18725	16753	0.894686248331
Meadow_BELillis_surfaces.txt	Swab.162.20	18391	16510	0.897721711707
Meadow_BELillis_surfaces.txt	Swab.162.37	18303	17097	0.934109162432
Meadow_BELillis_surfaces.txt	Swab.162.43	17955	16997	0.94664438875
Meadow_BELillis_surfaces.txt	Swab.162.49	17591	16370	0.930589505997
Meadow_BELillis_surfaces.txt	Swab.162.57	17349	16369	0.943512594386
Meadow_BELillis_surfaces.txt	Swab.162.45	17339	15939	0.919257165927
Meadow_BELillis_surfaces.txt	Swab.162.9	17029	15100	0.886722649598
Meadow_BELillis_surfaces.txt	Swab.162.21	16984	13823	0.813883655205
Meadow_BELillis_surfaces.txt	Swab.162.44	16912	15422	0.911896877956
Meadow_BELillis_surfaces.txt	Swab.162.10	16515	14441	0.874417196488
Meadow_BELillis_surfaces.txt	Swab.162.59	16379	15918	0.971854203553
Meadow_BELillis_surfaces.txt	Swab.162.18	15840	14506	0.915782828283
Meadow_BELillis_surfaces.txt	Swab.162.41	15832	14410	0.910181910056
Meadow_BELillis_surfaces.txt	Swab.162.40	15817	14933	0.944110766896
Meadow_BELillis_surfaces.txt	Swab.162.17	15748	14620	0.928371856744
Meadow_BELillis_surfaces.txt	Swab.162.34	15405	13409	0.870431678027
Meadow_BELillis_surfaces.txt	Swab.162.33	15242	14456	0.948431964309
Meadow_BELillis_surfaces.txt	Swab.162.36	14611	13229	0.905413729382
Meadow_BELillis_surfaces.txt	Swab.162.32	14067	12739	0.905594654155
Meadow_BELillis_surfaces.txt	Swab.162.58	13949	13031	0.934188830741
Meadow_BELillis_surfaces.txt	Swab.162.42	13491	13006	0.964050107479
Meadow_BELillis_surfaces.txt	Swab.162.28	13306	11862	0.891477528934
Meadow_BELillis_surfaces.txt	Swab.162.19	13170	11739	0.891343963554
Meadow_BELillis_surfaces.txt	Swab.162.30	12737	11105	0.871869356991
Meadow_BELillis_surfaces.txt	Swab.162.35	12456	10669	0.856535003211
Meadow_BELillis_surfaces.txt	Swab.162.23	12183	10670	0.875810555692
Meadow_BELillis_surfaces.txt	Swab.162.51	12019	11887	0.989017389134
Meadow_BELillis_surfaces.txt	Swab.162.38	11702	11054	0.944624850453
Meadow_BELillis_surfaces.txt	Swab.162.29	11104	10027	0.903007925072
Meadow_BELillis_surfaces.txt	Swab.162.8	11048	9581	0.867215785663
Meadow_BELillis_surfaces.txt	Swab.162.25	10942	9784	0.894169256077
Meadow_BELillis_surfaces.txt	Swab.162.4	10682	9859	0.922954502902
Meadow_BELillis_surfaces.txt	Swab.162.22	9540	8975	0.940775681342
Meadow_BELillis_surfaces.txt	Swab.162.5	9221	8276	0.897516538336
Meadow_BELillis_surfaces.txt	Swab.162.3	8906	8087	0.908039523916
Meadow_BELillis_surfaces.txt	Swab.162.6	8536	7396	0.866447985005
Meadow_BELillis_surfaces.txt	Swab.162.31	8316	7560	0.909090909091
Meadow_BELillis_surfaces.txt	Swab.162.1	8220	8041	0.978223844282
Meadow_BELillis_surfaces.txt	Swab.162.27	7686	6783	0.882513661202
Meadow_BELillis_surfaces.txt	Swab.162.26	7673	6790	0.884921152092
Meadow_BELillis_surfaces.txt	Swab.162.2	7587	7250	0.955581916436
Meadow_BELillis_surfaces.txt	Swab.162.7	5917	5166	0.873077573094
Oberauner.txt	F1	7934	7570	0.954121502395
Oberauner.txt	F2	16515	16057	0.972267635483
Oberauner.txt	F3	15983	15541	0.972345617218
Oberauner.txt	F4	7387	7133	0.965615270069
Oberauner.txt	F5	9041	8800	0.973343656675
Oberauner.txt	W17	7779	7395	0.950636328577
Oberauner.txt	W19	15407	14756	0.957746478873
Oberauner.txt	W24	13231	10558	0.797974453934
Oberauner.txt	D15	10920	10107	0.925549450549
Oberauner.txt	D14	14424	13713	0.950707154742
Oberauner.txt	W20	9566	9263	0.968325318838
Oberauner.txt	W21	15834	14652	0.925350511557
Oberauner.txt	D6	11739	11434	0.974018229832
Oberauner.txt	D7	14137	13670	0.966966117281
Oberauner.txt	D8	11110	10711	0.964086408641
Oberauner.txt	D9	15917	15375	0.965948357102
Oberauner.txt	D10	10879	9783	0.899255446273
Oberauner.txt	D11	9905	9552	0.964361433619
Oberauner.txt	D12	14349	13388	0.933026691756
Oberauner.txt	D16	20482	18481	0.902304462455
Oberauner.txt	D13	24292	23167	0.953688457105
Oberauner.txt	W18	11185	10780	0.963790791238
Oberauner.txt	W22	9566	9191	0.960798661928
Oberauner.txt	W23	13655	13047	0.95547418528
Song_2012_family_study_study_797.txt	44.HD.LeftPalm.374615	5	3	0.6
Song_2012_family_study_study_797.txt	40.HB.LeftPalm.374622	14	11	0.785714285714
Song_2012_family_study_study_797.txt	71.HB.LeftPalm.375179	22	1	0.0454545454545
Song_2012_family_study_study_797.txt	46.CB.FrontLeftPaw.374515	57	42	0.736842105263
Song_2012_family_study_study_797.txt	14.HA.LeftPalm.374887	179	126	0.703910614525
Song_2012_family_study_study_797.txt	1239.RightPalm.374643	189	155	0.820105820106
Song_2012_family_study_study_797.txt	1239.LeftPalm.374382	210	22	0.104761904762
Song_2012_family_study_study_797.txt	35.HB.RightPalm.375294	255	250	0.980392156863
Song_2012_family_study_study_797.txt	50.CA.FrontLeftPaw.374795	286	127	0.444055944056
Song_2012_family_study_study_797.txt	26.CA.Forehead.374830	303	72	0.237623762376
Song_2012_family_study_study_797.txt	03.CA.FrontLeftPaw.374637	364	75	0.206043956044
Song_2012_family_study_study_797.txt	1075.RightPalm.374550	417	4	0.00959232613909
Song_2012_family_study_study_797.txt	69.HA.Stool.374826	517	495	0.957446808511
Song_2012_family_study_study_797.txt	12.HD.LeftPalm.374355	574	110	0.191637630662
Song_2012_family_study_study_797.txt	18.CC.BackRightPaw.374540	665	384	0.577443609023
Song_2012_family_study_study_797.txt	59.HC.LeftPalm.374599	725	389	0.536551724138
Song_2012_family_study_study_797.txt	1282.LeftPalm.375365	727	131	0.180192572215
Song_2012_family_study_study_797.txt	64.HA.LeftPalm.374756	760	240	0.315789473684
Song_2012_family_study_study_797.txt	18.CA.BackRightPaw.375002	789	617	0.782002534854
Song_2012_family_study_study_797.txt	07.HB.LeftPalm.374401	793	576	0.726355611602
Song_2012_family_study_study_797.txt	49.HA.Forehead.375062	810	522	0.644444444444
Song_2012_family_study_study_797.txt	71.CB.Forehead.374519	825	706	0.855757575758
Song_2012_family_study_study_797.txt	1282.RightPalm.375106	874	578	0.661327231121
Song_2012_family_study_study_797.txt	1318.Forehead.375364	893	506	0.566629339306
